"FIPS","GeoName","LandingPageLink","DownloadLink"
"48383","Reagan","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34619","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48383_vector.zip"
"48385","Real","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34620","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48385_vector.zip"
"48387","Red River","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34621","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48387_vector.zip"
"48389","Reeves","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34622","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48389_vector.zip"
"48391","Refugio","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34623","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48391_vector.zip"
"48395","Robertson","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34624","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48395_vector.zip"
"48397","Rockwall","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34625","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48397_vector.zip"
"48399","Runnels","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34626","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48399_vector.zip"
"48401","Rusk","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34627","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48401_vector.zip"
"48403","Sabine","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34628","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48403_vector.zip"
"48405","San Augustine","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34629","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48405_vector.zip"
"48407","San Jacinto","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34630","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48407_vector.zip"
"48409","San Patricio","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34631","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48409_vector.zip"
"48411","San Saba","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34632","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48411_vector.zip"
"48413","Schleicher","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34633","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48413_vector.zip"
"48415","Scurry","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34634","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48415_vector.zip"
"48417","Shackelford","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34635","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48417_vector.zip"
"48423","Smith","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34636","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48423_vector.zip"
"48425","Somervell","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34637","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48425_vector.zip"
"48427","Starr","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34638","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48427_vector.zip"
"48429","Stephens","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34639","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48429_vector.zip"
"48431","Sterling","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34640","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48431_vector.zip"
"48433","Stonewall","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34641","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48433_vector.zip"
"48435","Sutton","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34642","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48435_vector.zip"
"48437","Swisher","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34643","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48437_vector.zip"
"48439","Tarrant","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34644","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48439_vector.zip"
"48441","Taylor","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34645","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48441_vector.zip"
"48443","Terrell","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34646","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48443_vector.zip"
"48447","Throckmorton","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34647","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48447_vector.zip"
"48449","Titus","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34648","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48449_vector.zip"
"48451","Tom Green","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34649","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48451_vector.zip"
"48453","Travis","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34650","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48453_vector.zip"
"48455","Trinity","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34651","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48455_vector.zip"
"48457","Tyler","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34652","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48457_vector.zip"
"48459","Upshur","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34653","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48459_vector.zip"
"48461","Upton","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34654","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48461_vector.zip"
"48463","Uvalde","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34655","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48463_vector.zip"
"48465","Val Verde","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34656","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48465_vector.zip"
"48467","Van Zandt","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34657","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48467_vector.zip"
"48469","Victoria","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34658","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48469_vector.zip"
"48471","Walker","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34659","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48471_vector.zip"
"48473","Waller","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34660","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48473_vector.zip"
"48477","Washington","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34661","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48477_vector.zip"
"48479","Webb","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34662","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48479_vector.zip"
"48481","Wharton","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34663","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48481_vector.zip"
"48483","Wheeler","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34664","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48483_vector.zip"
"48485","Wichita","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34665","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48485_vector.zip"
"48487","Wilbarger","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34666","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48487_vector.zip"
"48489","Willacy","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34667","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48489_vector.zip"
"48491","Williamson","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34668","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48491_vector.zip"
"48493","Wilson","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34669","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48493_vector.zip"
"48495","Winkler","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34670","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48495_vector.zip"
"48497","Wise","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34671","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48497_vector.zip"
"48499","Wood","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34672","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48499_vector.zip"
"48501","Yoakum","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34673","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48501_vector.zip"
"48503","Young","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34674","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48503_vector.zip"
"48505","Zapata","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34675","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48505_vector.zip"
"48507","Zavala","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34676","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48507_vector.zip"
"49001","Beaver","https://gis.utah.gov/data/cadastre/parcels/",
"49003","Box Elder","https://gis.utah.gov/data/cadastre/parcels/",
"49005","Cache","https://gis.utah.gov/data/cadastre/parcels/",
"49007","Carbon","https://gis.utah.gov/data/cadastre/parcels/",
"49009","Daggett","https://gis.utah.gov/data/cadastre/parcels/",
"49011","Davis","https://gis.utah.gov/data/cadastre/parcels/",
"49013","Duchesne","https://gis.utah.gov/data/cadastre/parcels/",
"49015","Emery","https://gis.utah.gov/data/cadastre/parcels/",
"49017","Garfield","https://gis.utah.gov/data/cadastre/parcels/",
"49019","Grand","https://gis.utah.gov/data/cadastre/parcels/",
"49021","Iron","https://gis.utah.gov/data/cadastre/parcels/",
"49023","Juab","https://gis.utah.gov/data/cadastre/parcels/",
"49025","Kane","https://gis.utah.gov/data/cadastre/parcels/",
"49027","Millard","https://gis.utah.gov/data/cadastre/parcels/",
"49029","Morgan","https://gis.utah.gov/data/cadastre/parcels/",
"49031","Piute","https://gis.utah.gov/data/cadastre/parcels/",
"49033","Rich","https://gis.utah.gov/data/cadastre/parcels/",
"49035","Salt Lake","https://gis.utah.gov/data/cadastre/parcels/",
"49037","San Juan","https://gis.utah.gov/data/cadastre/parcels/",
"49039","Sanpete","https://gis.utah.gov/data/cadastre/parcels/",
"49041","Sevier","https://gis.utah.gov/data/cadastre/parcels/",
"49043","Summit","https://gis.utah.gov/data/cadastre/parcels/",
"49045","Tooele","https://gis.utah.gov/data/cadastre/parcels/",
"49047","Uintah","https://gis.utah.gov/data/cadastre/parcels/",
"49049","Utah","https://gis.utah.gov/data/cadastre/parcels/",
"49051","Wasatch","https://gis.utah.gov/data/cadastre/parcels/",
"49053","Washington","https://gis.utah.gov/data/cadastre/parcels/",
"49055","Wayne","https://gis.utah.gov/data/cadastre/parcels/",
"49057","Weber","https://gis.utah.gov/data/cadastre/parcels/",
"50001","Addison","https://geodata.vermont.gov/datasets/vt-data-statewide-standardized-parcel-data-parcel-polygons","https://opendata.arcgis.com/datasets/e12195734d38410185b3e4f1f17d7de1_17.zip?outSR=%7B%22latestWkid%22%3A32145%2C%22wkid%22%3A32145%7D"
"50003","Bennington","https://geodata.vermont.gov/datasets/vt-data-statewide-standardized-parcel-data-parcel-polygons","https://opendata.arcgis.com/datasets/e12195734d38410185b3e4f1f17d7de1_17.zip?outSR=%7B%22latestWkid%22%3A32145%2C%22wkid%22%3A32145%7D"
"50005","Caledonia","https://geodata.vermont.gov/datasets/vt-data-statewide-standardized-parcel-data-parcel-polygons","https://opendata.arcgis.com/datasets/e12195734d38410185b3e4f1f17d7de1_17.zip?outSR=%7B%22latestWkid%22%3A32145%2C%22wkid%22%3A32145%7D"
"50007","Chittenden","https://geodata.vermont.gov/datasets/vt-data-statewide-standardized-parcel-data-parcel-polygons","https://opendata.arcgis.com/datasets/e12195734d38410185b3e4f1f17d7de1_17.zip?outSR=%7B%22latestWkid%22%3A32145%2C%22wkid%22%3A32145%7D"
"50009","Essex","https://geodata.vermont.gov/datasets/vt-data-statewide-standardized-parcel-data-parcel-polygons","https://opendata.arcgis.com/datasets/e12195734d38410185b3e4f1f17d7de1_17.zip?outSR=%7B%22latestWkid%22%3A32145%2C%22wkid%22%3A32145%7D"
"50011","Franklin","https://geodata.vermont.gov/datasets/vt-data-statewide-standardized-parcel-data-parcel-polygons","https://opendata.arcgis.com/datasets/e12195734d38410185b3e4f1f17d7de1_17.zip?outSR=%7B%22latestWkid%22%3A32145%2C%22wkid%22%3A32145%7D"
"50013","Grand Isle","https://geodata.vermont.gov/datasets/vt-data-statewide-standardized-parcel-data-parcel-polygons","https://opendata.arcgis.com/datasets/e12195734d38410185b3e4f1f17d7de1_17.zip?outSR=%7B%22latestWkid%22%3A32145%2C%22wkid%22%3A32145%7D"
"50015","Lamoille","https://geodata.vermont.gov/datasets/vt-data-statewide-standardized-parcel-data-parcel-polygons","https://opendata.arcgis.com/datasets/e12195734d38410185b3e4f1f17d7de1_17.zip?outSR=%7B%22latestWkid%22%3A32145%2C%22wkid%22%3A32145%7D"
"50017","Orange","https://geodata.vermont.gov/datasets/vt-data-statewide-standardized-parcel-data-parcel-polygons","https://opendata.arcgis.com/datasets/e12195734d38410185b3e4f1f17d7de1_17.zip?outSR=%7B%22latestWkid%22%3A32145%2C%22wkid%22%3A32145%7D"
"50019","Orleans","https://geodata.vermont.gov/datasets/vt-data-statewide-standardized-parcel-data-parcel-polygons","https://opendata.arcgis.com/datasets/e12195734d38410185b3e4f1f17d7de1_17.zip?outSR=%7B%22latestWkid%22%3A32145%2C%22wkid%22%3A32145%7D"
"50021","Rutland","https://geodata.vermont.gov/datasets/vt-data-statewide-standardized-parcel-data-parcel-polygons","https://opendata.arcgis.com/datasets/e12195734d38410185b3e4f1f17d7de1_17.zip?outSR=%7B%22latestWkid%22%3A32145%2C%22wkid%22%3A32145%7D"
"50023","Washington","https://geodata.vermont.gov/datasets/vt-data-statewide-standardized-parcel-data-parcel-polygons","https://opendata.arcgis.com/datasets/e12195734d38410185b3e4f1f17d7de1_17.zip?outSR=%7B%22latestWkid%22%3A32145%2C%22wkid%22%3A32145%7D"
"50025","Windham","https://geodata.vermont.gov/datasets/vt-data-statewide-standardized-parcel-data-parcel-polygons","https://opendata.arcgis.com/datasets/e12195734d38410185b3e4f1f17d7de1_17.zip?outSR=%7B%22latestWkid%22%3A32145%2C%22wkid%22%3A32145%7D"
"50027","Windsor","https://geodata.vermont.gov/datasets/vt-data-statewide-standardized-parcel-data-parcel-polygons","https://opendata.arcgis.com/datasets/e12195734d38410185b3e4f1f17d7de1_17.zip?outSR=%7B%22latestWkid%22%3A32145%2C%22wkid%22%3A32145%7D"
"51001","Accomack","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab3",
"51003","Albemarle","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab4",
"51005","Alleghany","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab5",
"51007","Amelia","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab6",
"51009","Amherst","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab7",
"51011","Appomattox","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab8",
"51013","Arlington","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab9",
"51015","Augusta","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab10",
"51017","Bath","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab11",
"51019","Bedford","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab12",
"51021","Bland","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab13",
"51023","Botetourt","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab14",
"51025","Brunswick","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab15",
"51027","Buchanan","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab16",
"51029","Buckingham","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab17",
"51031","Campbell","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab18",
"51033","Caroline","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab19",
"51035","Carroll","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab20",
"51036","Charles City","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab21",
"51037","Charlotte","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab22",
"51041","Chesterfield","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab23",
"51043","Clarke","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab24",
"51045","Craig","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab25",
"51047","Culpeper","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab26",
"51049","Cumberland","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab27",
"51051","Dickenson","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab28",
"51053","Dinwiddie","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab29",
"51057","Essex","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab30",
"51059","Fairfax","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab31",
"51061","Fauquier","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab32",
"51063","Floyd","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab33",
"51065","Fluvanna","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab34",
"51067","Franklin","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab35",
"51069","Frederick","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab36",
"51071","Giles","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab37",
"51073","Gloucester","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab38",
"51075","Goochland","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab39",
"51077","Grayson","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab40",
"51079","Greene","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab41",
"51081","Greensville","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab42",
"51083","Halifax","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab43",
"51085","Hanover","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab44",
"51087","Henrico","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab45",
"51089","Henry","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab46",
"51091","Highland","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab47",
"51093","Isle of Wight","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab48",
"51095","James City","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab49",
"51097","King and Queen","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab50",
"51099","King George","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab51",
"51101","King William","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab52",
"51103","Lancaster","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab53",
"51105","Lee","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab54",
"51107","Loudoun","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab55",
"51109","Louisa","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab56",
"51111","Lunenburg","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab57",
"51113","Madison","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab58",
"51115","Mathews","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab59",
"51117","Mecklenburg","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab60",
"51119","Middlesex","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab61",
"51121","Montgomery","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab62",
"51125","Nelson","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab63",
"51127","New Kent","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab64",
"51131","Northampton","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab65",
"51133","Northumberland","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab66",
"51135","Nottoway","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab67",
"51137","Orange","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab68",
"51139","Page","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab69",
"51141","Patrick","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab70",
"51143","Pittsylvania","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab71",
"51145","Powhatan","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab72",
"51147","Prince Edward","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab73",
"51149","Prince George","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab74",
"51153","Prince William","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab75",
"51155","Pulaski","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab76",
"51157","Rappahannock","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab77",
"51159","Richmond","https://vgin.maps.arcgis.com/home/item.html?id=29627d7c051a47dc8ce71b4484531ab78",
